customer_id,name,email,signup_date,order_id,amount,order_date
1022,Customer_1022,customer_1022@example.com,2025-03-15,101638.0,668.0,2025-03-27
1023,Customer_1023,customer_1023@example.com,2025-04-16,101639.0,669.0,2025-03-28
1023,Customer_1023,customer_1023@example.com,2025-04-16,101640.0,670.0,2025-03-01
1023,Customer_1023,customer_1023@example.com,2025-04-16,101641.0,671.0,2025-03-02
1023,Customer_1023,customer_1023@example.com,2025-04-16,101642.0,672.0,2025-03-03
1024,Customer_1024,customer_1024@example.com,2025-05-17,101643.0,673.0,2025-03-04
1024,Customer_1024,customer_1024@example.com,2025-05-17,101644.0,674.0,2025-03-05
1024,Customer_1024,customer_1024@example.com,2025-05-17,101645.0,675.0,2025-03-06
1024,Customer_1024,customer_1024@example.com,2025-05-17,101646.0,676.0,2025-03-07
1025,Customer_1025,customer_1025@example.com,2025-06-18,101647.0,677.0,2025-03-08
1025,Customer_1025,customer_1025@example.com,2025-06-18,101648.0,678.0,2025-03-09
1025,Customer_1025,customer_1025@example.com,2025-06-18,101649.0,679.0,2025-03-10
1025,Customer_1025,customer_1025@example.com,2025-06-18,101650.0,680.0,2025-03-11
1026,Customer_1026,customer_1026@example.com,2025-07-19,101651.0,681.0,2025-03-12
1026,Customer_1026,customer_1026@example.com,2025-07-19,101652.0,682.0,2025-03-13
1026,Customer_1026,customer_1026@example.com,2025-07-19,101653.0,683.0,2025-03-14
1026,Customer_1026,customer_1026@example.com,2025-07-19,101654.0,684.0,2025-03-15
1027,Customer_1027,customer_1027@example.com,2025-08-20,101655.0,685.0,2025-03-16
1027,Customer_1027,customer_1027@example.com,2025-08-20,101656.0,686.0,2025-03-17
1027,Customer_1027,customer_1027@example.com,2025-08-20,101657.0,687.0,2025-03-18
1027,Customer_1027,customer_1027@example.com,2025-08-20,101658.0,688.0,2025-03-19
1028,Customer_1028,customer_1028@example.com,2025-09-21,101659.0,689.0,2025-03-20
1028,Customer_1028,customer_1028@example.com,2025-09-21,101660.0,690.0,2025-03-21
1028,Customer_1028,customer_1028@example.com,2025-09-21,101661.0,691.0,2025-03-22
1028,Customer_1028,customer_1028@example.com,2025-09-21,101662.0,692.0,2025-03-23
1029,Customer_1029,customer_1029@example.com,2025-10-22,101663.0,693.0,2025-03-24
1029,Customer_1029,customer_1029@example.com,2025-10-22,101664.0,694.0,2025-03-25
1029,Customer_1029,customer_1029@example.com,2025-10-22,101665.0,695.0,2025-03-26
1029,Customer_1029,customer_1029@example.com,2025-10-22,101666.0,696.0,2025-03-27
1030,Customer_1030,customer_1030@example.com,2025-11-23,101667.0,697.0,2025-03-28
1030,Customer_1030,customer_1030@example.com,2025-11-23,101668.0,698.0,2025-03-01
1030,Customer_1030,customer_1030@example.com,2025-11-23,101669.0,699.0,2025-03-02
1030,Customer_1030,customer_1030@example.com,2025-11-23,101670.0,700.0,2025-03-03
1031,Customer_1031,customer_1031@example.com,2025-12-24,101671.0,701.0,2025-03-04
1031,Customer_1031,customer_1031@example.com,2025-12-24,101672.0,702.0,2025-03-05
1031,Customer_1031,customer_1031@example.com,2025-12-24,101673.0,703.0,2025-03-06
1031,Customer_1031,customer_1031@example.com,2025-12-24,101674.0,704.0,2025-03-07
1032,Customer_1032,customer_1032@example.com,2025-01-25,101675.0,705.0,2025-03-08
1032,Customer_1032,customer_1032@example.com,2025-01-25,101676.0,706.0,2025-03-09
1032,Customer_1032,customer_1032@example.com,2025-01-25,101677.0,707.0,2025-03-10
1032,Customer_1032,customer_1032@example.com,2025-01-25,101678.0,708.0,2025-03-11
1033,Customer_1033,customer_1033@example.com,2025-02-26,101679.0,709.0,2025-03-12
1033,Customer_1033,customer_1033@example.com,2025-02-26,101680.0,710.0,2025-03-13
1033,Customer_1033,customer_1033@example.com,2025-02-26,101681.0,711.0,2025-03-14
1033,Customer_1033,customer_1033@example.com,2025-02-26,101682.0,712.0,2025-03-15
1034,Customer_1034,customer_1034@example.com,2025-03-27,101683.0,713.0,2025-03-16
1034,Customer_1034,customer_1034@example.com,2025-03-27,101684.0,714.0,2025-03-17
1034,Customer_1034,customer_1034@example.com,2025-03-27,101685.0,715.0,2025-03-18
1034,Customer_1034,customer_1034@example.com,2025-03-27,101686.0,716.0,2025-03-19
1035,Customer_1035,customer_1035@example.com,2025-04-28,101687.0,717.0,2025-03-20
1035,Customer_1035,customer_1035@example.com,2025-04-28,101688.0,718.0,2025-03-21
1035,Customer_1035,customer_1035@example.com,2025-04-28,101689.0,719.0,2025-03-22
1035,Customer_1035,customer_1035@example.com,2025-04-28,101690.0,720.0,2025-03-23
1036,Customer_1036,customer_1036@example.com,2025-05-01,101691.0,721.0,2025-03-24
1036,Customer_1036,customer_1036@example.com,2025-05-01,101692.0,722.0,2025-03-25
1036,Customer_1036,customer_1036@example.com,2025-05-01,101693.0,723.0,2025-03-26
1036,Customer_1036,customer_1036@example.com,2025-05-01,101694.0,724.0,2025-03-27
1037,Customer_1037,customer_1037@example.com,2025-06-02,101695.0,725.0,2025-03-28
1037,Customer_1037,customer_1037@example.com,2025-06-02,101696.0,726.0,2025-03-01
1037,Customer_1037,customer_1037@example.com,2025-06-02,101697.0,727.0,2025-03-02
1037,Customer_1037,customer_1037@example.com,2025-06-02,101698.0,728.0,2025-03-03
1038,Customer_1038,customer_1038@example.com,2025-07-03,101699.0,729.0,2025-03-04
1038,Customer_1038,customer_1038@example.com,2025-07-03,101700.0,730.0,2025-03-05
1038,Customer_1038,customer_1038@example.com,2025-07-03,101701.0,731.0,2025-03-06
1038,Customer_1038,customer_1038@example.com,2025-07-03,101702.0,732.0,2025-03-07
1039,Customer_1039,customer_1039@example.com,2025-08-04,101703.0,733.0,2025-03-08
1039,Customer_1039,customer_1039@example.com,2025-08-04,101704.0,734.0,2025-03-09
1039,Customer_1039,customer_1039@example.com,2025-08-04,101705.0,735.0,2025-03-10
1039,Customer_1039,customer_1039@example.com,2025-08-04,101706.0,736.0,2025-03-11
1040,Customer_1040,customer_1040@example.com,2025-09-05,101707.0,737.0,2025-03-12
1040,Customer_1040,customer_1040@example.com,2025-09-05,101708.0,738.0,2025-03-13
1040,Customer_1040,customer_1040@example.com,2025-09-05,101709.0,739.0,2025-03-14
1040,Customer_1040,customer_1040@example.com,2025-09-05,101710.0,740.0,2025-03-15
1041,Customer_1041,customer_1041@example.com,2025-10-06,101711.0,741.0,2025-03-16
1041,Customer_1041,customer_1041@example.com,2025-10-06,101712.0,742.0,2025-03-17
1041,Customer_1041,customer_1041@example.com,2025-10-06,101713.0,743.0,2025-03-18
1041,Customer_1041,customer_1041@example.com,2025-10-06,101714.0,744.0,2025-03-19
1042,Customer_1042,customer_1042@example.com,2025-11-07,101715.0,745.0,2025-03-20
1042,Customer_1042,customer_1042@example.com,2025-11-07,101716.0,746.0,2025-03-21
1042,Customer_1042,customer_1042@example.com,2025-11-07,101717.0,747.0,2025-03-22
1042,Customer_1042,customer_1042@example.com,2025-11-07,101718.0,748.0,2025-03-23
1043,Customer_1043,customer_1043@example.com,2025-12-08,101719.0,749.0,2025-03-24
1043,Customer_1043,customer_1043@example.com,2025-12-08,101720.0,750.0,2025-03-25
1043,Customer_1043,customer_1043@example.com,2025-12-08,101721.0,751.0,2025-03-26
1043,Customer_1043,customer_1043@example.com,2025-12-08,101722.0,752.0,2025-03-27
1044,Customer_1044,customer_1044@example.com,2025-01-09,101723.0,753.0,2025-03-28
1044,Customer_1044,customer_1044@example.com,2025-01-09,101724.0,754.0,2025-03-01
1044,Customer_1044,customer_1044@example.com,2025-01-09,101725.0,755.0,2025-03-02
1044,Customer_1044,customer_1044@example.com,2025-01-09,101726.0,756.0,2025-03-03
1045,Customer_1045,customer_1045@example.com,2025-02-10,101727.0,757.0,2025-03-04
1045,Customer_1045,customer_1045@example.com,2025-02-10,101728.0,758.0,2025-03-05
1045,Customer_1045,customer_1045@example.com,2025-02-10,101729.0,759.0,2025-03-06
1045,Customer_1045,customer_1045@example.com,2025-02-10,101730.0,760.0,2025-03-07
1046,Customer_1046,customer_1046@example.com,2025-03-11,101731.0,761.0,2025-03-08
1046,Customer_1046,customer_1046@example.com,2025-03-11,101732.0,762.0,2025-03-09
1046,Customer_1046,customer_1046@example.com,2025-03-11,101733.0,763.0,2025-03-10
1046,Customer_1046,customer_1046@example.com,2025-03-11,101734.0,764.0,2025-03-11
1047,Customer_1047,customer_1047@example.com,2025-04-12,101735.0,765.0,2025-03-12
1047,Customer_1047,customer_1047@example.com,2025-04-12,101736.0,766.0,2025-03-13
1047,Customer_1047,customer_1047@example.com,2025-04-12,101737.0,767.0,2025-03-14
1047,Customer_1047,customer_1047@example.com,2025-04-12,101738.0,768.0,2025-03-15
1048,Customer_1048,customer_1048@example.com,2025-05-13,101739.0,769.0,2025-03-16
1048,Customer_1048,customer_1048@example.com,2025-05-13,101740.0,770.0,2025-03-17
1048,Customer_1048,customer_1048@example.com,2025-05-13,101741.0,771.0,2025-03-18
1048,Customer_1048,customer_1048@example.com,2025-05-13,101742.0,772.0,2025-03-19
1049,Customer_1049,customer_1049@example.com,2025-06-14,101743.0,773.0,2025-03-20
1049,Customer_1049,customer_1049@example.com,2025-06-14,101744.0,774.0,2025-03-21
1049,Customer_1049,customer_1049@example.com,2025-06-14,101745.0,775.0,2025-03-22
1049,Customer_1049,customer_1049@example.com,2025-06-14,101746.0,776.0,2025-03-23
1050,Customer_1050,customer_1050@example.com,2025-07-15,101747.0,777.0,2025-03-24
1050,Customer_1050,customer_1050@example.com,2025-07-15,101748.0,778.0,2025-03-25
1050,Customer_1050,customer_1050@example.com,2025-07-15,101749.0,779.0,2025-03-26
1050,Customer_1050,customer_1050@example.com,2025-07-15,101750.0,780.0,2025-03-27
1051,Customer_1051,customer_1051@example.com,2025-08-16,101751.0,781.0,2025-03-28
1051,Customer_1051,customer_1051@example.com,2025-08-16,101752.0,782.0,2025-03-01
1051,Customer_1051,customer_1051@example.com,2025-08-16,101753.0,783.0,2025-03-02
1051,Customer_1051,customer_1051@example.com,2025-08-16,101754.0,784.0,2025-03-03
1052,Customer_1052,customer_1052@example.com,2025-09-17,101755.0,785.0,2025-03-04
1052,Customer_1052,customer_1052@example.com,2025-09-17,101756.0,786.0,2025-03-05
1052,Customer_1052,customer_1052@example.com,2025-09-17,101757.0,787.0,2025-03-06
1052,Customer_1052,customer_1052@example.com,2025-09-17,101758.0,788.0,2025-03-07
1053,Customer_1053,customer_1053@example.com,2025-10-18,101759.0,789.0,2025-03-08
1053,Customer_1053,customer_1053@example.com,2025-10-18,101760.0,790.0,2025-03-09
1053,Customer_1053,customer_1053@example.com,2025-10-18,101761.0,791.0,2025-03-10
1053,Customer_1053,customer_1053@example.com,2025-10-18,101762.0,792.0,2025-03-11
1054,Customer_1054,customer_1054@example.com,2025-11-19,101763.0,793.0,2025-03-12
1054,Customer_1054,customer_1054@example.com,2025-11-19,101764.0,794.0,2025-03-13
1054,Customer_1054,customer_1054@example.com,2025-11-19,101765.0,795.0,2025-03-14
1054,Customer_1054,customer_1054@example.com,2025-11-19,101766.0,796.0,2025-03-15
1055,Customer_1055,customer_1055@example.com,2025-12-20,101767.0,797.0,2025-03-16
1055,Customer_1055,customer_1055@example.com,2025-12-20,101768.0,798.0,2025-03-17
1055,Customer_1055,customer_1055@example.com,2025-12-20,101769.0,799.0,2025-03-18
1055,Customer_1055,customer_1055@example.com,2025-12-20,101770.0,800.0,2025-03-19
1056,Customer_1056,customer_1056@example.com,2025-01-21,101771.0,801.0,2025-03-20
1056,Customer_1056,customer_1056@example.com,2025-01-21,101772.0,802.0,2025-03-21
1056,Customer_1056,customer_1056@example.com,2025-01-21,101773.0,803.0,2025-03-22
1056,Customer_1056,customer_1056@example.com,2025-01-21,101774.0,804.0,2025-03-23
1057,Customer_1057,customer_1057@example.com,2025-02-22,101775.0,805.0,2025-03-24
1057,Customer_1057,customer_1057@example.com,2025-02-22,101776.0,806.0,2025-03-25
1057,Customer_1057,customer_1057@example.com,2025-02-22,101777.0,807.0,2025-03-26
1057,Customer_1057,customer_1057@example.com,2025-02-22,101778.0,808.0,2025-03-27
1058,Customer_1058,customer_1058@example.com,2025-03-23,101779.0,809.0,2025-03-28
1058,Customer_1058,customer_1058@example.com,2025-03-23,101780.0,810.0,2025-03-01
1058,Customer_1058,customer_1058@example.com,2025-03-23,101781.0,811.0,2025-03-02
1058,Customer_1058,customer_1058@example.com,2025-03-23,101782.0,812.0,2025-03-03
1059,Customer_1059,customer_1059@example.com,2025-04-24,101783.0,813.0,2025-03-04
1059,Customer_1059,customer_1059@example.com,2025-04-24,101784.0,814.0,2025-03-05
1059,Customer_1059,customer_1059@example.com,2025-04-24,101785.0,815.0,2025-03-06
1059,Customer_1059,customer_1059@example.com,2025-04-24,101786.0,816.0,2025-03-07
1060,Customer_1060,customer_1060@example.com,2025-05-25,101787.0,817.0,2025-03-08
1060,Customer_1060,customer_1060@example.com,2025-05-25,101788.0,818.0,2025-03-09
1060,Customer_1060,customer_1060@example.com,2025-05-25,101789.0,819.0,2025-03-10
1060,Customer_1060,customer_1060@example.com,2025-05-25,101790.0,820.0,2025-03-11
1061,Customer_1061,customer_1061@example.com,2025-06-26,101791.0,821.0,2025-03-12
1061,Customer_1061,customer_1061@example.com,2025-06-26,101792.0,822.0,2025-03-13
1061,Customer_1061,customer_1061@example.com,2025-06-26,101793.0,823.0,2025-03-14
1061,Customer_1061,customer_1061@example.com,2025-06-26,101794.0,824.0,2025-03-15
1062,Customer_1062,customer_1062@example.com,2025-07-27,101795.0,825.0,2025-03-16
1062,Customer_1062,customer_1062@example.com,2025-07-27,101796.0,826.0,2025-03-17
1062,Customer_1062,customer_1062@example.com,2025-07-27,101797.0,827.0,2025-03-18
1062,Customer_1062,customer_1062@example.com,2025-07-27,101798.0,828.0,2025-03-19
1063,Customer_1063,customer_1063@example.com,2025-08-28,101799.0,829.0,2025-03-20
1063,Customer_1063,customer_1063@example.com,2025-08-28,101800.0,830.0,2025-03-21
1063,Customer_1063,customer_1063@example.com,2025-08-28,101801.0,831.0,2025-03-22
1063,Customer_1063,customer_1063@example.com,2025-08-28,101802.0,832.0,2025-03-23
1064,Customer_1064,customer_1064@example.com,2025-09-01,101803.0,833.0,2025-03-24
1064,Customer_1064,customer_1064@example.com,2025-09-01,101804.0,834.0,2025-03-25
1064,Customer_1064,customer_1064@example.com,2025-09-01,101805.0,835.0,2025-03-26
1064,Customer_1064,customer_1064@example.com,2025-09-01,101806.0,836.0,2025-03-27
1065,Customer_1065,customer_1065@example.com,2025-10-02,101807.0,837.0,2025-03-28
1065,Customer_1065,customer_1065@example.com,2025-10-02,101808.0,838.0,2025-03-01
1065,Customer_1065,customer_1065@example.com,2025-10-02,101809.0,839.0,2025-03-02
1065,Customer_1065,customer_1065@example.com,2025-10-02,101810.0,840.0,2025-03-03
1066,Customer_1066,customer_1066@example.com,2025-11-03,101811.0,841.0,2025-03-04
1066,Customer_1066,customer_1066@example.com,2025-11-03,101812.0,842.0,2025-03-05
1066,Customer_1066,customer_1066@example.com,2025-11-03,101813.0,843.0,2025-03-06
1066,Customer_1066,customer_1066@example.com,2025-11-03,101814.0,844.0,2025-03-07
1067,Customer_1067,customer_1067@example.com,2025-12-04,101815.0,845.0,2025-03-08
1067,Customer_1067,customer_1067@example.com,2025-12-04,101816.0,846.0,2025-03-09
1067,Customer_1067,customer_1067@example.com,2025-12-04,101817.0,847.0,2025-03-10
1067,Customer_1067,customer_1067@example.com,2025-12-04,101818.0,848.0,2025-03-11
1068,Customer_1068,customer_1068@example.com,2025-01-05,101819.0,849.0,2025-03-12
1068,Customer_1068,customer_1068@example.com,2025-01-05,101820.0,850.0,2025-03-13
1068,Customer_1068,customer_1068@example.com,2025-01-05,101821.0,851.0,2025-03-14
1068,Customer_1068,customer_1068@example.com,2025-01-05,101822.0,852.0,2025-03-15
1069,Customer_1069,customer_1069@example.com,2025-02-06,101823.0,853.0,2025-03-16
1069,Customer_1069,customer_1069@example.com,2025-02-06,101824.0,854.0,2025-03-17
1069,Customer_1069,customer_1069@example.com,2025-02-06,101825.0,855.0,2025-03-18
1069,Customer_1069,customer_1069@example.com,2025-02-06,101826.0,856.0,2025-03-19
1070,Customer_1070,customer_1070@example.com,2025-03-07,101827.0,857.0,2025-03-20
1070,Customer_1070,customer_1070@example.com,2025-03-07,101828.0,858.0,2025-03-21
1070,Customer_1070,customer_1070@example.com,2025-03-07,101829.0,859.0,2025-03-22
1070,Customer_1070,customer_1070@example.com,2025-03-07,101830.0,860.0,2025-03-23
1071,Customer_1071,customer_1071@example.com,2025-04-08,101831.0,861.0,2025-03-24
1071,Customer_1071,customer_1071@example.com,2025-04-08,101832.0,862.0,2025-03-25
1071,Customer_1071,customer_1071@example.com,2025-04-08,101833.0,863.0,2025-03-26
1071,Customer_1071,customer_1071@example.com,2025-04-08,101834.0,864.0,2025-03-27
1072,Customer_1072,customer_1072@example.com,2025-05-09,101835.0,865.0,2025-03-28
1072,Customer_1072,customer_1072@example.com,2025-05-09,101836.0,866.0,2025-03-01
1072,Customer_1072,customer_1072@example.com,2025-05-09,101837.0,867.0,2025-03-02
1072,Customer_1072,customer_1072@example.com,2025-05-09,101838.0,868.0,2025-03-03
1073,Customer_1073,customer_1073@example.com,2025-06-10,101839.0,869.0,2025-03-04
1073,Customer_1073,customer_1073@example.com,2025-06-10,101840.0,870.0,2025-03-05
1073,Customer_1073,customer_1073@example.com,2025-06-10,101841.0,871.0,2025-03-06
1073,Customer_1073,customer_1073@example.com,2025-06-10,101842.0,872.0,2025-03-07
1074,Customer_1074,customer_1074@example.com,2025-07-11,101843.0,873.0,2025-03-08
1074,Customer_1074,customer_1074@example.com,2025-07-11,101844.0,874.0,2025-03-09
1074,Customer_1074,customer_1074@example.com,2025-07-11,101845.0,875.0,2025-03-10
1074,Customer_1074,customer_1074@example.com,2025-07-11,101846.0,876.0,2025-03-11
1075,Customer_1075,customer_1075@example.com,2025-08-12,101847.0,877.0,2025-03-12
1075,Customer_1075,customer_1075@example.com,2025-08-12,101848.0,878.0,2025-03-13
1075,Customer_1075,customer_1075@example.com,2025-08-12,101849.0,879.0,2025-03-14
1075,Customer_1075,customer_1075@example.com,2025-08-12,101850.0,880.0,2025-03-15
1076,Customer_1076,customer_1076@example.com,2025-09-13,101851.0,881.0,2025-03-16
1076,Customer_1076,customer_1076@example.com,2025-09-13,101852.0,882.0,2025-03-17
1076,Customer_1076,customer_1076@example.com,2025-09-13,101853.0,883.0,2025-03-18
1076,Customer_1076,customer_1076@example.com,2025-09-13,101854.0,884.0,2025-03-19
1077,Customer_1077,customer_1077@example.com,2025-10-14,101855.0,885.0,2025-03-20
1077,Customer_1077,customer_1077@example.com,2025-10-14,101856.0,886.0,2025-03-21
1077,Customer_1077,customer_1077@example.com,2025-10-14,101857.0,887.0,2025-03-22
1077,Customer_1077,customer_1077@example.com,2025-10-14,101858.0,888.0,2025-03-23
1078,Customer_1078,customer_1078@example.com,2025-11-15,101859.0,889.0,2025-03-24
1078,Customer_1078,customer_1078@example.com,2025-11-15,101860.0,890.0,2025-03-25
1078,Customer_1078,customer_1078@example.com,2025-11-15,101861.0,891.0,2025-03-26
1078,Customer_1078,customer_1078@example.com,2025-11-15,101862.0,892.0,2025-03-27
1079,Customer_1079,customer_1079@example.com,2025-12-16,101863.0,893.0,2025-03-28
1079,Customer_1079,customer_1079@example.com,2025-12-16,101864.0,894.0,2025-03-01
1079,Customer_1079,customer_1079@example.com,2025-12-16,101865.0,895.0,2025-03-02
1079,Customer_1079,customer_1079@example.com,2025-12-16,101866.0,896.0,2025-03-03
1080,Customer_1080,customer_1080@example.com,2025-01-17,101867.0,897.0,2025-03-04
1080,Customer_1080,customer_1080@example.com,2025-01-17,101868.0,898.0,2025-03-05
1080,Customer_1080,customer_1080@example.com,2025-01-17,101869.0,899.0,2025-03-06
1080,Customer_1080,customer_1080@example.com,2025-01-17,101870.0,900.0,2025-03-07
1081,Customer_1081,customer_1081@example.com,2025-02-18,101871.0,901.0,2025-03-08
1081,Customer_1081,customer_1081@example.com,2025-02-18,101872.0,902.0,2025-03-09
1081,Customer_1081,customer_1081@example.com,2025-02-18,101873.0,903.0,2025-03-10
1081,Customer_1081,customer_1081@example.com,2025-02-18,101874.0,904.0,2025-03-11
